seed,model,teacher_kind,pre_jaccard@20,post_jaccard@20,post_rbo@20
42,Pure-SI,raw,0.059580540228110525,0.08258853313429854,0.053261955602820384
42,EchoRec,sacp,0.07335321115471254,0.1499970054714193,0.13403877287418764
52,Pure-SI,raw,0.058467561749493,0.08125409634118391,0.052721060504634334
52,EchoRec,sacp,0.07449758040007097,0.15981265970579114,0.13714817451689088
62,Pure-SI,raw,0.060611997572326756,0.08132195065847073,0.052295753220624894
62,EchoRec,sacp,0.07316099088326743,0.1516954055911304,0.12842616786178104
