seed,model,teacher_kind,pre_jaccard@20,post_jaccard@20,post_rbo@20
42,Pure-SI,raw,0.04871951878516589,0.04311380648872473,0.03892423290316141
42,EchoRec,sacp,0.06202566132725337,0.10544109202780372,0.10397628482350635
52,Pure-SI,raw,0.04744542385944375,0.0421410627892887,0.03932379358701998
52,EchoRec,sacp,0.06536216177460351,0.1083403691320617,0.11277085143600718
62,Pure-SI,raw,0.04704471783423315,0.04649575430837798,0.0410647792752325
62,EchoRec,sacp,0.0639625372554843,0.11041493490601079,0.11355689799330643
