seed,model,teacher_kind,pre_jaccard@20,post_jaccard@20,post_rbo@20
42,Pure-SI,raw,0.05559321072016093,0.04921260774128862,0.039359603003708284
42,EchoRec,sacp,0.06803114049136366,0.11462897866808493,0.10481204864341438
52,Pure-SI,raw,0.054726949485346905,0.048738039220432114,0.039750838945948296
52,EchoRec,sacp,0.07152375205084942,0.11787656335970798,0.11356423075521857
62,Pure-SI,raw,0.05378052225099585,0.05263660307790265,0.04153357039409236
62,EchoRec,sacp,0.07069532195710611,0.1205915181859757,0.11438152659697569
