seed,model,teacher_kind,pre_jaccard@20,post_jaccard@20,post_rbo@20
42,Pure-SI,raw,0.04872239800103577,0.04452850026650336,0.05686362498590219
42,EchoRec,sacp,0.05838716464993555,0.13913173719984867,0.17600882601855045
52,Pure-SI,raw,0.04724163963831147,0.044848890703379864,0.057448481893474936
52,EchoRec,sacp,0.054266894612095856,0.13166003234811285,0.16792536296283903
62,Pure-SI,raw,0.04530771309873476,0.04225620423608039,0.05493438536963855
62,EchoRec,sacp,0.05177008367449544,0.13061591998472805,0.16814904617084536
